Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employed_status,Payment_method,Referal,Amount_spent,Age_Group
10/11/2019,152052,Female,78,Married,California,Gold,Employed,PayPal,1,"$1,493.76",70-79
10/11/2019,152053,Female,41,Married,Oklahoma,Basic,Employed,PayPal,0,$568.27,40-49
10/11/2019,152054,Female,49,Married,Vermont,Basic,Employed,PayPal,1,"$2,904.15",40-49
10/12/2019,152055,Female,21,Single,Georgia,Basic,Employed,Card,1,$34.43,20-29
10/12/2019,152056,Male,75,Single,North Dakota,Platinum,Employed,Card,1,"$2,068.44",70-79
10/12/2019,152057,Female,32,Single,Wisconsin,Gold,Self-Employed,Card,1,"$2,609.70",30-39
10/12/2019,152058,Female,70,Single,California,Missing,Self-Employed,Other,1,$534.76,70-79
10/12/2019,152059,Female,75,Married,Nebraska,Missing,Self-Employed,Other,0,"$2,645.93",70-79
10/12/2019,152060,Female,64,Married,Arizona,Basic,Employed,PayPal,1,$74.93,60-69
10/12/2019,152061,Female,49,Married,Rhode Island,Silver,Employed,Other,0,"$2,624.00",40-49
10/13/2019,152062,Male,56,Married,Michigan,Silver,Employed,Card,0,"$2,086.00",50-59
10/13/2019,152063,Female,72,Single,North Dakota,Basic,Employed,Card,1,"$1,357.60",70-79
10/13/2019,152064,Female,38,Married,Minnesota,Missing,Employed,PayPal,0,"$1,777.31",30-39
10/14/2019,152065,Female,40,Single,Arizona,Gold,Self-Employed,Other,1,"$2,513.75",40-49
10/14/2019,152066,Male,26,Married,Florida,Missing,Employed,PayPal,0,"$2,705.36",20-29
10/14/2019,152067,Male,42,Single,Alabama,Basic,Employed,Other,0,"$1,691.62",40-49
10/15/2019,152068,Male,65,Single,West Virginia,Missing,Employed,Card,0,"$1,840.03",60-69
10/15/2019,152069,Female,46,Single,Michigan,Platinum,Unemployed,Card,0,"$2,051.18",40-49
10/15/2019,152070,Male,51,Married,Alabama,Platinum,Self-Employed,Other,1,"$1,367.77",50-59
10/16/2019,152071,Male,71,Single,Alaska,Basic,Employed,Other,0,$768.38,70-79
10/16/2019,152072,Male,39,Single,Maine,Silver,Employed,Other,1,$0.00,30-39
10/16/2019,152073,Male,75,Single,Iowa,Platinum,Employed,PayPal,0,"$1,639.73",70-79
10/16/2019,152074,Female,59,Married,Delaware,Basic,Employed,Other,0,"$2,466.37",50-59
10/16/2019,152075,Female,27,Single,Delaware,Basic,Employed,PayPal,1,$936.39,20-29
10/16/2019,152076,Male,36,Single,Kansas,Basic,Unemployed,Card,0,"$2,744.96",30-39
10/16/2019,152077,Female,44,Single,Rhode Island,Platinum,Employed,Card,1,"$1,595.06",40-49
10/16/2019,152078,Female,24,Married,Wyoming,Basic,Unemployed,PayPal,1,$566.58,20-29
10/17/2019,152079,Female,35,Married,North Dakota,Silver,Employed,Card,0,$0.00,30-39
10/17/2019,152080,Male,75,Married,Louisiana,Platinum,Employed,Other,1,$429.08,70-79
10/18/2019,152081,Male,40,Single,Mississippi,Basic,Unemployed,Other,0,"$1,462.02",40-49
10/18/2019,152082,Male,42,Married,Maine,Basic,Employed,Card,1,$39.84,40-49
10/18/2019,152083,Female,64,Single,Minnesota,Silver,Employed,Other,1,"$1,734.67",60-69
10/18/2019,152084,Male,26,Single,Massachusetts,Gold,Self-Employed,Card,1,$297.61,20-29
10/18/2019,152085,Male,21,Single,Wyoming,Basic,Employed,Other,1,$492.74,20-29
10/19/2019,152086,Male,63,Single,Delaware,Silver,Employed,PayPal,1,$872.01,60-69
10/19/2019,152087,Male,21,Married,Wisconsin,Platinum,Self-Employed,Card,1,$417.60,20-29
10/19/2019,152088,Female,46,Single,Arkansas,Silver,Employed,PayPal,1,"$1,430.93",40-49
10/19/2019,152089,Male,53,Married,Tennessee,Basic,Self-Employed,Card,0,$0.00,50-59
10/19/2019,152090,Female,45,Single,Georgia,Platinum,Employed,Card,1,$341.39,40-49
10/20/2019,152091,Female,61,Single,Louisiana,Basic,Employed,PayPal,0,$901.66,60-69
10/20/2019,152092,Male,78,Single,Vermont,Basic,Employed,PayPal,0,$192.77,70-79
10/20/2019,152093,Male,73,Married,South Dakota,Platinum,Unemployed,PayPal,1,"$1,713.58",70-79
10/21/2019,152094,Female,17,Single,Minnesota,Platinum,Employed,Card,1,$99.77,15-19
10/21/2019,152095,Male,68,Married,New York,Basic,Employed,PayPal,1,$0.00,60-69
10/21/2019,152096,Female,65,Single,Louisiana,Gold,Employed,PayPal,0,"$1,208.88",60-69
10/21/2019,152097,Male,22,Married,Wisconsin,Basic,Employed,PayPal,0,$471.95,20-29
10/22/2019,152098,Male,43,Single,West Virginia,Basic,Employed,PayPal,1,"$2,065.03",40-49
10/22/2019,152099,Female,16,Single,Connecticut,Basic,Self-Employed,PayPal,0,"$1,644.06",15-19
10/23/2019,152100,Female,51,Married,Ohio,Basic,Unemployed,PayPal,1,$678.47,50-59
10/23/2019,152101,Male,50,Married,Colorado,Basic,Employed,PayPal,1,"$1,412.72",50-59
10/24/2019,152102,Female,59,Married,Minnesota,Platinum,Self-Employed,Card,1,"$2,053.25",50-59
10/24/2019,152103,Female,35,Married,Wisconsin,Basic,Self-Employed,PayPal,0,$976.02,30-39
10/25/2019,152104,Male,33,Married,Oklahoma,Basic,Employed,PayPal,0,"$1,681.59",30-39
10/25/2019,152105,Male,28,Married,Utah,Basic,Employed,Card,1,$975.11,20-29
10/26/2019,152106,Male,53,Single,Florida,Basic,Employed,PayPal,1,$0.00,50-59
10/26/2019,152107,Female,42,Married,Iowa,Gold,Unknown,Other,0,"$1,425.99",40-49
10/27/2019,152108,Male,72,Single,New Hampshire,Silver,Employed,Card,1,"$1,822.43",70-79
10/28/2019,152109,Female,67,Single,Colorado,Gold,Unemployed,Card,1,$577.53,60-69
10/28/2019,152110,Male,69,Married,Florida,Basic,Employed,Other,0,"$2,649.13",60-69
10/28/2019,152111,Female,31,Single,New Hampshire,Basic,Employed,Other,1,"$1,479.67",30-39
10/28/2019,152112,Female,52,Single,Georgia,Basic,Employed,PayPal,1,"$1,894.89",50-59
10/29/2019,152113,Male,75,Married,Hawaii,Platinum,Employed,PayPal,1,"$1,687.41",70-79
10/29/2019,152114,Female,51,Single,West Virginia,Platinum,Unemployed,Card,0,$522.04,50-59
10/29/2019,152115,Male,49,Single,Rhode Island,Silver,Employed,PayPal,0,"$1,579.61",40-49
10/29/2019,152116,Male,18,Single,Illinois,Basic,Self-Employed,PayPal,1,"$2,939.09",15-19
10/29/2019,152117,Male,61,Married,New Jersey,Missing,Employed,Other,0,"$1,957.04",60-69
10/29/2019,152118,Male,66,Single,New Jersey,Silver,Unemployed,Other,0,"$1,095.15",60-69
10/29/2019,152119,Female,47,Married,North Dakota,Basic,Unemployed,Other,1,"$1,208.12",40-49
11/01/2019,152120,Female,45,Single,Massachusetts,Silver,Employed,Other,0,$149.78,40-49
11/01/2019,152121,Female,26,Single,Kentucky,Basic,Employed,Card,1,$308.26,20-29
11/01/2019,152122,Female,53,Married,Iowa,Silver,Employed,Card,1,"$1,901.61",50-59
11/02/2019,152123,Female,35,Married,Minnesota,Missing,Employed,Card,1,"$1,713.07",30-39
11/02/2019,152124,Female,41,Married,Minnesota,Basic,Employed,PayPal,1,$199.60,40-49
11/02/2019,152125,Female,31,Married,Arkansas,Gold,Employed,Card,1,$747.96,30-39
11/03/2019,152126,Male,57,Single,Massachusetts,Platinum,Employed,Other,0,"$2,874.22",50-59
11/04/2019,152127,Female,32,Married,Pennsylvania,Platinum,Employed,PayPal,1,$388.15,30-39
11/04/2019,152128,Female,22,Single,South Carolina,Gold,Self-Employed,Card,0,"$2,690.07",20-29
11/04/2019,152129,Female,47,Married,Florida,Gold,Employed,Other,0,"$1,655.82",40-49
11/05/2019,152130,Male,18,Married,Virginia,Silver,Employed,PayPal,1,"$2,683.09",15-19
11/06/2019,152131,Female,77,Single,Wisconsin,Basic,Self-Employed,Other,1,"$2,978.08",70-79
11/06/2019,152132,Male,43,Married,Texas,Silver,Employed,Card,0,"$1,726.25",40-49
11/06/2019,152133,Male,19,Married,Rhode Island,Basic,Unemployed,Other,1,$536.85,15-19
11/07/2019,152134,Male,52,Married,Mississippi,Gold,Employed,PayPal,1,"$2,809.83",50-59
11/07/2019,152135,Female,62,Married,Hawaii,Platinum,Self-Employed,PayPal,0,$0.00,60-69
11/08/2019,152136,Male,55,Single,Louisiana,Missing,Self-Employed,Other,0,$892.81,50-59
11/08/2019,152137,Female,69,Single,Washington,Basic,Employed,PayPal,1,$313.56,60-69
11/09/2019,152138,Female,61,Married,Georgia,Gold,Employed,PayPal,0,$296.68,60-69
11/09/2019,152139,Female,60,Single,Utah,Basic,Employed,Card,0,"$1,488.16",60-69
11/09/2019,152140,Female,62,Married,Iowa,Basic,Unemployed,PayPal,0,"$1,712.63",60-69
11/09/2019,152141,Female,37,Married,Rhode Island,Silver,Employed,PayPal,1,"$2,937.06",30-39
11/10/2019,152142,Female,28,Married,Illinois,Missing,Unemployed,PayPal,1,$328.05,20-29
11/10/2019,152143,Female,67,Married,West Virginia,Gold,Employed,Card,1,"$1,091.15",60-69
11/11/2019,152144,Male,42,Single,Tennessee,Platinum,Employed,Card,1,$524.62,40-49
11/11/2019,152145,Male,28,Single,New Hampshire,Missing,Employed,Card,1,"$1,401.27",20-29
11/12/2019,152146,Female,64,Married,Illinois,Basic,Employed,PayPal,1,$6.79,60-69
11/12/2019,152147,Male,43,Single,Hawaii,Gold,Employed,PayPal,1,$173.93,40-49
11/12/2019,152148,Male,48,Single,Michigan,Gold,Employed,Card,1,"$1,105.00",40-49
11/12/2019,152149,Male,64,Married,Wyoming,Silver,Self-Employed,PayPal,0,$53.36,60-69
11/13/2019,152150,Female,56,Married,Nevada,Basic,Employed,Other,1,$5.31,50-59
11/13/2019,152151,Female,32,Married,Massachusetts,Silver,Self-Employed,PayPal,0,"$1,028.15",30-39
11/13/2019,152152,Male,45,Married,Illinois,Platinum,Employed,PayPal,1,$428.22,40-49
11/13/2019,152153,Male,30,Married,Nevada,Platinum,Self-Employed,PayPal,0,"$2,883.70",30-39
11/15/2019,152154,Female,28,Single,Oregon,Gold,Unemployed,PayPal,1,$278.44,20-29
11/15/2019,152155,Male,36,Married,Ohio,Basic,Employed,Other,0,"$1,850.08",30-39
11/15/2019,152156,Female,78,Single,Delaware,Missing,Employed,Card,1,"$1,697.09",70-79
11/16/2019,152157,Male,19,Married,Texas,Basic,Employed,PayPal,0,$780.39,15-19
11/16/2019,152158,Female,51,Single,Massachusetts,Platinum,Employed,Card,0,"$2,047.51",50-59
11/16/2019,152159,Female,21,Married,North Carolina,Gold,Employed,Other,0,$0.00,20-29
11/17/2019,152160,Male,30,Married,Florida,Platinum,Employed,Card,1,"$1,304.20",30-39
11/17/2019,152161,Female,21,Married,Maryland,Silver,Employed,Card,0,"$2,056.18",20-29
11/18/2019,152162,Female,40,Single,Rhode Island,Basic,Employed,PayPal,1,$61.04,40-49
11/18/2019,152163,Male,63,Married,Tennessee,Silver,Employed,PayPal,0,"$2,847.16",60-69
11/18/2019,152164,Male,47,Married,Indiana,Missing,Self-Employed,Card,0,$0.00,40-49
11/18/2019,152165,Female,22,Married,Mississippi,Basic,Employed,Card,1,$615.38,20-29
11/19/2019,152166,Female,19,Married,New York,Basic,Employed,Card,0,"$2,473.87",15-19
11/20/2019,152167,Female,48,Married,Maine,Basic,Employed,PayPal,1,"$1,045.45",40-49
11/20/2019,152168,Male,32,Married,Maryland,Basic,Unemployed,PayPal,1,$373.75,30-39
11/20/2019,152169,Male,18,Single,Indiana,Platinum,Unemployed,PayPal,1,$438.81,15-19
11/20/2019,152170,Female,72,Single,California,Platinum,Employed,PayPal,0,$967.58,70-79
11/20/2019,152171,Female,68,Single,Michigan,Basic,Employed,PayPal,0,$464.70,60-69
11/21/2019,152172,Male,39,Married,Michigan,Gold,Employed,Card,1,$509.15,30-39
11/21/2019,152173,Male,42,Single,Iowa,Platinum,Employed,PayPal,1,$364.73,40-49
11/21/2019,152174,Female,68,Married,New Hampshire,Basic,Employed,PayPal,0,"$1,633.77",60-69
11/21/2019,152175,Female,52,Married,Iowa,Platinum,Employed,PayPal,0,$678.10,50-59
11/21/2019,152176,Female,63,Single,Washington,Silver,Unemployed,Card,0,"$1,021.98",60-69
11/21/2019,152177,Male,46,Single,North Carolina,Platinum,Employed,PayPal,1,$0.00,40-49
11/21/2019,152178,Male,62,Single,Pennsylvania,Silver,Employed,PayPal,0,"$1,163.30",60-69
11/22/2019,152179,Female,38,Single,Minnesota,Basic,Unemployed,Card,0,"$1,745.71",30-39
11/23/2019,152180,Male,73,Married,Arizona,Silver,Employed,PayPal,1,"$1,871.75",70-79
11/23/2019,152181,Female,52,Married,Texas,Basic,Self-Employed,Other,0,"$1,165.97",50-59
11/23/2019,152182,Male,48,Married,North Dakota,Silver,Unemployed,Other,0,$66.48,40-49
11/24/2019,152183,Male,34,Married,Montana,Basic,Self-Employed,Card,0,"$1,713.15",30-39
11/24/2019,152184,Female,76,Married,New Jersey,Platinum,Employed,Card,1,"$1,875.03",70-79
11/24/2019,152185,Female,72,Married,Vermont,Platinum,Employed,Card,1,"$1,002.79",70-79
11/24/2019,152186,Male,66,Married,Utah,Silver,Self-Employed,Card,1,$59.97,60-69
11/24/2019,152187,Female,67,Single,Idaho,Basic,Employed,Card,0,$0.00,60-69
11/24/2019,152188,Female,43,Single,Massachusetts,Platinum,Employed,PayPal,0,$0.00,40-49
11/25/2019,152189,Female,42,Single,Missouri,Basic,Employed,PayPal,1,"$2,541.56",40-49
11/25/2019,152190,Male,55,Married,Hawaii,Basic,Employed,PayPal,1,"$2,712.52",50-59
11/25/2019,152191,Female,76,Single,Oregon,Platinum,Employed,PayPal,0,"$2,001.13",70-79
11/25/2019,152192,Male,57,Married,Iowa,Basic,Unemployed,PayPal,0,"$2,524.95",50-59
11/25/2019,152193,Male,28,Married,Maryland,Basic,Employed,Card,1,$363.29,20-29
11/26/2019,152194,Male,56,Single,Idaho,Platinum,Employed,Card,0,"$2,479.25",50-59
11/26/2019,152195,Female,61,Married,Georgia,Platinum,Self-Employed,Card,1,"$1,902.46",60-69
11/26/2019,152196,Male,27,Married,Tennessee,Platinum,Unemployed,PayPal,0,$0.00,20-29
11/27/2019,152197,Female,32,Married,Washington,Missing,Employed,Card,1,$957.05,30-39
11/28/2019,152198,Male,62,Single,Vermont,Basic,Unemployed,PayPal,0,$23.14,60-69
11/29/2019,152199,Female,18,Married,New York,Basic,Self-Employed,PayPal,1,"$1,340.65",15-19
11/29/2019,152200,Male,45,Married,New York,Basic,Unemployed,PayPal,1,$720.75,40-49
11/29/2019,152201,Female,20,Single,Arizona,Missing,Employed,PayPal,1,$0.00,20-29
11/29/2019,152202,Male,53,Married,Missouri,Platinum,Self-Employed,Other,0,"$2,490.18",50-59
12/01/2019,152203,Male,48,Married,Kansas,Basic,Employed,PayPal,1,"$1,015.45",40-49
12/01/2019,152204,Female,41,Single,Delaware,Basic,Employed,Card,1,"$2,570.56",40-49
12/02/2019,152205,Female,22,Single,Minnesota,Basic,Employed,Card,0,"$1,114.50",20-29
12/02/2019,152206,Male,70,Single,Oklahoma,Basic,Employed,Card,1,$261.44,70-79
12/03/2019,152207,Male,16,Married,Illinois,Gold,Employed,Other,0,$657.98,15-19
12/03/2019,152208,Female,77,Single,West Virginia,Basic,Employed,Other,1,"$1,935.38",70-79
12/03/2019,152209,Female,44,Married,Nevada,Basic,Employed,PayPal,1,$0.00,40-49
12/03/2019,152210,Female,68,Single,Alaska,Platinum,Employed,Other,1,"$1,711.74",60-69
12/03/2019,152211,Female,30,Married,Alabama,Platinum,Unemployed,Other,0,$0.00,30-39
12/04/2019,152212,Female,37,Single,Pennsylvania,Gold,Self-Employed,PayPal,0,$473.25,30-39
12/04/2019,152213,Female,56,Single,Florida,Basic,Employed,Other,0,"$2,726.95",50-59
12/04/2019,152214,Male,71,Married,West Virginia,Missing,Self-Employed,PayPal,1,$761.23,70-79
12/04/2019,152215,Male,70,Married,Mississippi,Basic,Employed,Card,0,"$1,911.54",70-79
12/04/2019,152216,Female,36,Married,Kentucky,Silver,Employed,Card,0,$102.99,30-39
12/04/2019,152217,Female,50,Married,Nevada,Basic,Employed,PayPal,0,$423.98,50-59
12/05/2019,152218,Male,69,Single,North Carolina,Basic,Self-Employed,PayPal,1,$561.16,60-69
12/06/2019,152219,Male,19,Married,Arizona,Platinum,Employed,Other,1,$613.35,15-19
12/06/2019,152220,Female,49,Single,Utah,Basic,Self-Employed,PayPal,0,$0.00,40-49
12/06/2019,152221,Male,36,Married,Vermont,Basic,Employed,PayPal,1,"$2,785.61",30-39
12/06/2019,152222,Male,27,Single,Texas,Platinum,Self-Employed,Card,1,$0.00,20-29
12/07/2019,152223,Male,43,Single,Montana,Platinum,Employed,Other,1,"$2,071.60",40-49
12/07/2019,152224,Male,42,Married,Illinois,Platinum,Employed,PayPal,1,"$1,331.74",40-49
12/07/2019,152225,Male,34,Married,Nebraska,Silver,Employed,PayPal,0,$642.73,30-39
12/08/2019,152226,Male,15,Married,Louisiana,Platinum,Employed,Other,0,$703.59,15-19
12/08/2019,152227,Male,20,Single,Connecticut,Basic,Self-Employed,PayPal,1,$809.72,20-29
12/08/2019,152228,Female,19,Married,Illinois,Basic,Employed,Other,0,"$2,965.57",15-19
12/08/2019,152229,Male,49,Single,Missouri,Missing,Employed,PayPal,0,"$2,420.67",40-49
12/08/2019,152230,Female,29,Married,New Jersey,Basic,Self-Employed,PayPal,0,$425.62,20-29
12/08/2019,152231,Female,25,Married,Delaware,Basic,Employed,Other,0,"$1,348.65",20-29
12/09/2019,152232,Female,72,Married,Rhode Island,Missing,Employed,PayPal,1,"$1,654.25",70-79
12/09/2019,152233,Female,44,Single,Hawaii,Platinum,Self-Employed,Other,0,$962.62,40-49
12/10/2019,152234,Male,59,Single,Delaware,Missing,Employed,PayPal,1,$202.84,50-59
12/10/2019,152235,Female,51,Single,Louisiana,Gold,Employed,PayPal,1,"$1,691.26",50-59
12/10/2019,152236,Female,57,Married,Michigan,Silver,Self-Employed,PayPal,0,$505.36,50-59
12/10/2019,152237,Male,18,Married,Maryland,Silver,Self-Employed,PayPal,1,"$2,863.91",15-19
12/11/2019,152238,Male,30,Married,Illinois,Basic,Employed,PayPal,0,$603.34,30-39
12/11/2019,152239,Male,18,Married,Texas,Basic,Employed,PayPal,1,"$2,443.68",15-19
12/11/2019,152240,Male,26,Married,Ohio,Silver,Employed,Card,0,"$2,614.47",20-29
12/12/2019,152241,Female,38,Married,Idaho,Basic,Employed,Card,1,"$1,985.91",30-39
12/12/2019,152242,Female,34,Single,New York,Gold,Employed,PayPal,0,"$1,936.86",30-39
12/12/2019,152243,Female,36,Single,Utah,Basic,Unemployed,Card,1,$743.54,30-39
12/12/2019,152244,Female,70,Single,Nevada,Basic,Self-Employed,PayPal,1,"$1,474.73",70-79
12/12/2019,152245,Female,0,Single,Arizona,Basic,Employed,PayPal,1,$282.07,90 & Above
12/13/2019,152246,Female,35,Single,Indiana,Platinum,Employed,Card,0,$459.96,30-39
12/13/2019,152247,Male,46,Married,New Hampshire,Silver,Self-Employed,Card,1,$258.66,40-49
12/14/2019,152248,Female,74,Single,Mississippi,Platinum,Employed,Other,1,"$1,492.25",70-79
12/14/2019,152249,Male,70,Single,New Hampshire,Missing,Employed,Card,1,$134.80,70-79
12/14/2019,152250,Male,21,Single,Kentucky,Basic,Employed,PayPal,0,"$1,250.44",20-29
12/14/2019,152251,Female,39,Single,Florida,Basic,Self-Employed,Card,1,"$1,305.52",30-39
12/15/2019,152252,Male,33,Single,West Virginia,Basic,Employed,Card,0,"$1,922.80",30-39
12/15/2019,152253,Female,47,Married,Louisiana,Basic,Unknown,Card,0,"$2,757.41",40-49
12/15/2019,152254,Male,49,Married,California,Basic,Employed,PayPal,1,$337.17,40-49
12/16/2019,152255,Female,34,Single,South Carolina,Platinum,Employed,Other,1,$635.17,30-39
12/16/2019,152256,Male,64,Single,South Dakota,Basic,Self-Employed,PayPal,0,"$1,282.24",60-69
12/17/2019,152257,Female,36,Single,Nebraska,Platinum,Self-Employed,Other,0,$947.09,30-39
12/17/2019,152258,Male,51,Single,Arkansas,Platinum,Unemployed,PayPal,1,$482.68,50-59
12/18/2019,152259,Female,21,Married,New Hampshire,Silver,Unemployed,PayPal,0,$0.00,20-29
12/18/2019,152260,Female,51,Single,Nevada,Silver,Self-Employed,PayPal,0,"$2,733.80",50-59
12/18/2019,152261,Female,58,Married,Illinois,Silver,Employed,Other,1,"$1,679.62",50-59
12/19/2019,152262,Female,22,Married,South Dakota,Basic,Self-Employed,Card,1,"$1,793.22",20-29
12/20/2019,152263,Male,60,Married,Vermont,Silver,Employed,PayPal,1,$26.55,60-69
12/21/2019,152264,Male,20,Single,Louisiana,Platinum,Unemployed,PayPal,0,"$1,158.67",20-29
12/21/2019,152265,Male,55,Married,South Carolina,Basic,Employed,PayPal,1,"$1,274.62",50-59
12/21/2019,152266,Female,69,Married,Ohio,Basic,Employed,PayPal,0,"$2,437.74",60-69
12/21/2019,152267,Male,64,Married,Maryland,Platinum,Employed,Card,0,"$2,981.36",60-69
12/22/2019,152268,Male,73,Married,Idaho,Basic,Employed,Card,0,$427.54,70-79
12/22/2019,152269,Male,46,Married,North Dakota,Platinum,Employed,Other,0,"$2,830.43",40-49
12/22/2019,152270,Male,78,Single,Massachusetts,Missing,Employed,Other,1,"$2,662.19",70-79
12/23/2019,152271,Female,22,Single,Indiana,Platinum,Employed,Card,1,$30.22,20-29
12/24/2019,152272,Female,65,Married,Montana,Platinum,Employed,PayPal,0,"$2,903.60",60-69
12/24/2019,152273,Male,37,Married,Iowa,Basic,Employed,PayPal,0,$717.22,30-39
12/24/2019,152274,Female,55,Married,Delaware,Basic,Employed,PayPal,0,"$1,992.41",50-59
12/25/2019,152275,Female,68,Single,Alaska,Missing,Employed,Other,0,$664.72,60-69
12/25/2019,152276,Female,54,Single,California,Platinum,Employed,PayPal,1,$0.00,50-59
12/25/2019,152277,Female,50,Single,Rhode Island,Platinum,Unemployed,Other,0,"$1,372.74",50-59
12/25/2019,152278,Male,28,Married,Arizona,Platinum,Employed,Other,0,"$1,035.49",20-29
12/26/2019,152279,Male,49,Married,Connecticut,Platinum,Employed,PayPal,1,"$1,469.28",40-49
12/26/2019,152280,Male,75,Single,Wisconsin,Missing,Self-Employed,PayPal,0,"$1,955.60",70-79
12/26/2019,152281,Male,53,Single,Iowa,Platinum,Employed,PayPal,1,"$1,898.51",50-59
12/26/2019,152282,Female,46,Married,Maryland,Basic,Employed,Card,1,"$2,508.04",40-49
12/27/2019,152283,Female,50,Single,Wyoming,Basic,Self-Employed,Card,0,"$1,823.93",50-59
12/27/2019,152284,Female,62,Married,Montana,Basic,Employed,Other,1,"$1,435.92",60-69
12/27/2019,152285,Female,59,Married,Alabama,Platinum,Employed,Card,1,"$2,747.99",50-59
12/27/2019,152286,Male,55,Married,Louisiana,Basic,Employed,Card,0,$577.32,50-59
12/27/2019,152287,Female,25,Married,Minnesota,Basic,Self-Employed,PayPal,0,$0.00,20-29
12/29/2019,152288,Female,56,Single,New Jersey,Silver,Unemployed,PayPal,0,"$2,780.61",50-59
12/29/2019,152289,Female,56,Single,Louisiana,Basic,Employed,Card,1,"$1,980.54",50-59
12/29/2019,152290,Female,78,Married,Florida,Silver,Employed,Card,0,"$2,446.79",70-79
12/30/2019,152291,Male,48,Married,Nebraska,Basic,Employed,Other,0,$34.88,40-49
12/31/2019,152292,Male,66,Married,West Virginia,Basic,Employed,Other,1,$294.43,60-69
12/31/2019,152293,Female,24,Married,Rhode Island,Basic,Employed,Card,1,"$2,979.76",20-29
01/01/2020,152294,Male,34,Married,Washington,Silver,Employed,PayPal,1,$794.29,30-39
01/01/2020,152295,Male,68,Married,New Jersey,Gold,Unemployed,Other,1,"$2,458.89",60-69
01/01/2020,152296,Female,51,Married,Rhode Island,Basic,Employed,Card,1,"$1,941.55",50-59
01/01/2020,152297,Female,73,Married,Alabama,Silver,Self-Employed,Other,0,$851.25,70-79
